	genename	num_cds_snp	num_genic_snp	num_nonsyn_snp
8508	CA12g04480	6	12	3
8509	CA03g14650	0	1	0
8510	CA03g30710	0	1	0
8511	CA10g09640	6	21	4
8512	CA01g27890	0	2	0
8513	CA03g24970	6	6	4
8514	CA06g08000	5	5	4
8515	CA04g05620	15	15	9
8516	CA09g15500	0	16	0
8517	CA04g10690	13	15	10
8518	CA01g33110	0	2	0
8519	CA01g05020	1	4	1
8520	CA10g13160	1	8	1
8521	CA12g06290	1	1	1
8522	CA03g18920	4	4	0
8523	CA07g01820	4	4	3
8524	CA05g15160	16	33	9
8525	CA03g28870	6	8	3
8526	CA05g00530	0	14	0
8527	CA05g08700	0	1	0
8528	CA12g17800	4	11	2
8529	CA09g13210	2	2	2
8530	CA01g25970	3	3	1
8531	CA05g00280	7	7	3
8532	CA03g27690	0	2	0
8533	CA01g18610	1	3	1
8534	CA09g16360	4	4	4
8535	CA09g14290	9	9	6
8536	CA03g27520	1	1	1
8537	CA04g03660	12	14	7
8538	CA05g03390	1	14	0
8539	CA07g01790	1	2	0
8540	CA01g31600	6	24	2
8541	CA11g00620	2	8	2
8542	CA12g19230	0	16	0
8543	CA09g17010	11	11	6
8544	CA06g12750	4	15	1
8545	CA04g03080	3	3	2
8546	CA06g00010	2	8	2
8547	CA11g15620	1	1	1
8548	CA11g00190	3	11	0
8549	CA01g19250	2	2	2
8550	CA12g02270	4	4	3
8551	CA03g34600	3	3	3
8552	CA03g25160	1	1	1
8553	CA08g13750	0	1	0
8554	CA07g07890	4	4	3
8555	CA11g09000	3	12	2
8556	CA03g31380	6	6	6
8557	CA12g02850	2	26	0
8558	CA10g12370	0	2	0
8559	CA06g02510	1	7	1
8560	CA08g15360	4	4	3
8561	CA12g10800	1	1	1
8562	CA07g21620	2	2	2
8563	CA01g01240	1	5	0
8564	CA02g12160	1	1	0
8565	CA01g19560	4	4	3
8566	CA11g19620	8	48	1
8567	CA04g20980	0	1	0
8568	CA03g23780	3	3	1
8569	CA01g32320	0	4	0
8570	CA04g14690	0	2	0
8571	CA03g24780	0	4	0
8572	CA03g28400	2	2	2
8573	CA02g23770	4	26	4
8574	CA03g23250	3	3	2
8575	CA07g06850	1	1	1
8576	CA05g18670	4	38	0
8577	CA07g08870	2	2	2
8578	CA08g14010	7	7	6
8579	CA08g11060	0	1	0
8580	CA05g05230	2	6	0
8581	CA06g06500	0	1	0
8582	CA03g33830	1	17	0
8583	CA02g08130	0	8	0
8584	CA11g10700	0	2	0
8585	CA02g09260	13	13	10
8586	CA10g01550	3	4	0
8587	CA11g18280	1	1	1
8588	CA02g22280	7	12	5
8589	CA01g34440	2	4	0
8590	CA11g03150	0	1	0
8591	CA03g08790	0	1	0
8592	CA09g01640	1	6	1
8593	CA12g16270	4	13	4
8594	CA09g05730	2	2	1
8595	CA05g15400	2	9	0
8596	CA10g14550	1	1	0
8597	CA03g14100	9	28	5
8598	CA07g10800	1	1	1
8599	CA10g14260	0	1	0
8600	CA02g23480	0	1	0
8601	CA06g20240	0	1	0
8602	CA05g19180	1	1	1
8603	CA03g22710	9	13	5
8604	CA04g18560	2	11	1
8605	CA04g17570	1	1	1
8606	CA10g00200	4	4	4
8607	CA02g03840	2	2	1
8608	CA03g00140	1	1	0
8609	CA12g14910	2	5	1
8610	CA09g00510	0	1	0
8611	CA07g15290	1	14	1
8612	CA09g04460	11	36	7
8613	CA10g03150	3	3	2
8614	CA01g29970	0	1	0
8615	CA11g06760	3	3	1
8616	CA01g03500	1	1	1
8617	CA09g08160	2	6	1
8618	CA12g02130	8	56	2
8619	CA06g21590	1	1	1
8620	CA03g06590	1	1	0
8621	CA01g31160	3	27	2
8622	CA03g09540	2	2	1
8623	CA02g13970	7	7	3
8624	CA04g22440	0	1	0
8625	CA06g21620	1	2	0
8626	CA02g07550	2	2	1
8627	CA12g06830	0	16	0
8628	CA10g02200	7	26	4
8629	CA08g14840	0	1	0
8630	CA11g08970	4	4	2
8631	CA08g16570	3	3	2
8632	CA08g19380	0	1	0
8633	CA01g05220	0	2	0
8634	CA12g04470	1	24	0
8635	CA12g18110	4	14	0
8636	CA05g16840	1	4	0
8637	CA01g01900	1	1	0
8638	CA05g12170	0	1	0
8639	CA05g20490	0	1	0
8640	CA08g18380	0	9	0
8641	CA07g14910	2	2	2
8642	CA03g19500	1	1	1
8643	CA12g15730	0	6	0
8644	CA08g18030	0	1	0
8645	CA12g19640	3	19	1
8646	CA06g13640	3	3	3
8647	CA09g06000	3	3	2
8648	CA04g04850	7	7	7
8649	CA12g16420	5	16	3
8650	CA10g01960	2	5	1
8651	CA03g02450	4	4	3
8652	CA10g05260	2	7	1
8653	CA03g05100	11	11	6
8654	CA12g17770	0	2	0
8655	CA02g08670	1	1	0
8656	CA12g15880	3	7	3
8657	CA12g19390	9	71	4
8658	CA03g04850	2	18	1
8659	CA10g19240	1	1	1
8660	CA06g14340	3	3	2
8661	CA03g01370	3	3	3
8662	CA03g21060	0	9	0
8663	CA07g18100	1	2	1
8664	CA07g17330	1	1	1
8665	CA06g12590	6	6	5
8666	CA08g05070	0	1	0
8667	CA11g15420	0	1	0
8668	CA11g17650	2	29	0
8669	CA08g08580	2	3	0
8670	CA05g03610	10	10	8
8671	CA02g00310	8	13	2
8672	CA09g07830	2	6	0
8673	CA01g11240	1	1	0
8674	CA04g05810	1	1	1
8675	CA03g17820	4	20	2
8676	CA03g00420	2	6	0
8677	CA09g15090	0	10	0
8678	CA04g06540	1	2	1
8679	CA12g18930	1	9	0
8680	CA06g03620	3	3	1
8681	CA03g20330	3	6	1
8682	CA06g15900	1	1	1
8683	CA09g13800	0	1	0
8684	CA05g07180	1	1	1
8685	CA06g27080	4	4	3
8686	CA05g06850	3	3	2
8687	CA02g16910	0	1	0
8688	CA02g30270	0	9	0
8689	CA08g07690	3	3	1
8690	CA02g14200	0	4	0
8691	CA06g16450	1	9	0
8692	CA09g11020	1	1	1
8693	CA01g11860	2	2	2
8694	CA05g00860	1	4	1
8695	CA09g16540	3	37	2
8696	CA12g21350	0	7	0
8697	CA11g17750	7	56	3
8698	CA01g18380	9	9	7
8699	CA06g11100	1	9	0
8700	CA03g28240	1	1	0
8701	CA05g18470	2	11	2
8702	CA03g23010	16	16	11
8703	CA03g03440	3	3	1
8704	CA11g07890	0	15	0
8705	CA10g10560	3	28	2
8706	CA04g09450	1	2	0
8707	CA03g16060	1	1	1
8708	CA03g12990	0	1	0
8709	CA05g05740	13	17	11
8710	CA10g02810	1	5	1
8711	CA12g07210	3	3	3
8712	CA05g01050	6	42	2
8713	CA01g19470	1	5	0
8714	CA03g31250	6	6	1
8715	CA01g23370	1	1	0
8716	CA06g02990	4	4	3
8717	CA01g21280	1	5	1
8718	CA09g13020	1	1	1
8719	CA01g10380	1	1	1
8720	CA05g15640	7	16	6
8721	CA03g28930	2	9	0
8722	CA01g33300	3	17	0
8723	CA01g26480	2	2	2
8724	CA07g07610	4	4	2
8725	CA10g16100	0	1	0
8726	CA05g15390	1	6	0
8727	CA07g01610	2	2	1
8728	CA06g02330	5	6	3
8729	CA05g03740	12	19	7
8730	CA06g01970	18	73	4
8731	CA01g22020	8	8	7
8732	CA01g30760	6	6	4
8733	CA05g02830	3	3	1
8734	CA01g34070	2	5	1
8735	CA09g14550	0	2	0
8736	CA11g03540	3	11	3
8737	CA04g03780	1	2	1
8738	CA12g03460	3	3	0
8739	CA12g02330	0	7	0
8740	CA10g08370	1	1	1
8741	CA08g17370	4	4	2
8742	CA04g03430	1	15	1
8743	CA07g10680	1	1	1
8744	CA08g03120	3	3	3
8745	CA10g16620	0	4	0
8746	CA02g20760	0	1	0
8747	CA11g15980	2	32	0
8748	CA07g08220	6	8	1
8749	CA11g00010	1	12	1
8750	CA04g22130	0	1	0
8751	CA07g00050	8	12	7
8752	CA02g12070	3	3	1
8753	CA07g03500	3	3	1
8754	CA07g04730	4	4	2
8755	CA06g07460	0	1	0
8756	CA12g04270	0	1	0
8757	CA06g00200	4	4	2
8758	CA12g21010	2	2	1
8759	CA03g35870	2	7	2
8760	CA09g05910	1	2	1
8761	CA03g30990	1	1	1
8762	CA11g16980	3	3	3
8763	CA04g08510	0	2	0
8764	CA03g08960	0	3	0
8765	CA12g00880	4	5	0
8766	CA07g16680	1	1	1
8767	CA03g25330	2	2	0
8768	CA07g09660	0	20	0
8769	CA03g24060	3	3	1
8770	CA02g29570	5	10	2
8771	CA12g15930	3	3	3
8772	CA06g20850	3	5	1
8773	CA08g14730	0	2	0
8774	CA11g01050	3	3	3
8775	CA11g19180	3	21	2
8776	CA11g14160	1	2	0
8777	CA02g25600	0	1	0
8778	CA07g09590	2	2	2
8779	CA07g02360	4	4	3
8780	CA07g16020	5	28	2
8781	CA02g15800	5	5	3
8782	CA11g14290	11	11	9
8783	CA02g08300	5	7	5
8784	CA10g00500	1	1	1
8785	CA10g20430	1	3	0
8786	CA03g33640	0	6	0
8787	CA03g09360	5	6	3
8788	CA02g01420	13	62	8
8789	CA04g16400	1	1	0
8790	CA02g12460	4	5	4
8791	CA05g14250	5	5	4
8792	CA09g06320	4	23	4
8793	CA06g23310	2	3	2
8794	CA02g09650	0	4	0
8795	CA11g03910	2	3	2
8796	CA09g10760	3	11	2
8797	CA02g28710	2	5	1
8798	CA10g05930	0	1	0
8799	CA08g17890	1	8	0
8800	CA06g26840	6	37	4
8801	CA10g17900	4	4	2
8802	CA06g00780	10	15	10
8803	CA03g04520	7	7	6
8804	CA11g07610	3	3	3
8805	CA02g02020	0	4	0
8806	CA09g01560	1	1	0
8807	CA01g06020	0	4	0
8808	CA12g20230	2	2	2
8809	CA03g36690	6	8	5
8810	CA09g05670	1	1	0
8811	CA02g15110	2	2	1
8812	CA07g00100	1	1	1
8813	CA12g06310	2	2	1
8814	CA12g03140	3	8	3
8815	CA11g02650	2	3	2
8816	CA02g14440	2	14	1
8817	CA03g36960	0	1	0
8818	CA04g12400	9	11	8
8819	CA12g12490	0	1	0
8820	CA01g03200	2	3	1
8821	CA07g15640	4	4	4
8822	CA08g18990	2	4	0
8823	CA08g07100	8	9	7
8824	CA02g14990	1	1	1
8825	CA08g19370	0	2	0
8826	CA06g20030	1	8	0
8827	CA12g14890	1	1	0
8828	CA02g10690	4	4	3
8829	CA11g18790	1	14	0
8830	CA10g03050	1	9	1
8831	CA03g06960	0	7	0
8832	CA11g03690	0	3	0
8833	CA03g07380	1	1	0
8834	CA01g13730	2	2	1
8835	CA12g14760	5	5	3
8836	CA02g03040	9	9	4
8837	CA03g15770	1	1	1
8838	CA04g00250	1	19	0
8839	CA01g02550	0	5	0
8840	CA07g18670	6	6	4
8841	CA04g06940	1	1	0
8842	CA10g02010	1	2	1
8843	CA09g03950	5	5	4
8844	CA03g06380	1	1	0
8845	CA02g16590	1	1	1
8846	CA12g09260	13	18	8
8847	CA12g21610	0	1	0
8848	CA02g12870	0	1	0
8849	CA05g17720	5	5	4
8850	CA06g26060	4	6	3
8851	CA08g19220	0	19	0
8852	CA11g08080	3	3	3
8853	CA12g18090	3	3	1
8854	CA12g22140	0	6	0
8855	CA12g05250	1	1	1
8856	CA06g03800	4	4	3
8857	CA06g08780	1	1	0
8858	CA09g17530	5	15	4
8859	CA01g14170	1	1	1
8860	CA10g18090	1	6	1
8861	CA06g10520	0	26	0
8862	CA03g05600	4	10	1
8863	CA10g01730	20	20	9
8864	CA03g26770	2	2	1
8865	CA01g10410	1	16	0
8866	CA12g11600	1	1	1
8867	CA10g21420	2	4	2
8868	CA03g16450	2	2	1
8869	CA06g06270	2	10	1
8870	CA07g01450	0	15	0
8871	CA06g12960	2	2	1
8872	CA04g05370	7	64	6
8873	CA08g09410	1	2	0
8874	CA11g09350	1	1	1
8875	CA06g09780	4	7	2
8876	CA11g11800	1	1	1
8877	CA06g27330	1	1	0
8878	CA06g25780	0	4	0
8879	CA03g27790	3	6	2
8880	CA09g02890	5	24	0
8881	CA09g14390	1	1	0
8882	CA11g20110	5	20	2
8883	CA06g18950	18	18	13
8884	CA12g01060	2	5	1
8885	CA06g14060	0	2	0
8886	CA04g05990	1	1	1
8887	CA06g11720	1	1	1
8888	CA10g20770	1	15	1
8889	CA01g26810	2	3	1
8890	CA09g08640	9	11	7
8891	CA02g17960	1	2	0
8892	CA03g30840	0	2	0
8893	CA06g12030	3	5	3
8894	CA06g02780	1	6	1
8895	CA06g17600	0	2	0
8896	CA07g18310	3	3	0
8897	CA02g31310	0	1	0
8898	CA11g15210	1	1	0
8899	CA08g06770	0	43	0
8900	CA09g15110	0	1	0
8901	CA01g27070	0	4	0
8902	CA04g03900	3	3	1
8903	CA03g14140	4	4	2
8904	CA07g19040	5	16	1
8905	CA03g24660	1	1	1
8906	CA04g09080	9	9	6
8907	CA11g08930	1	2	1
8908	CA01g22600	1	41	0
8909	CA10g10780	3	4	1
8910	CA07g04240	2	3	1
8911	CA04g20000	0	8	0
8912	CA08g12900	4	4	4
8913	CA01g26380	3	43	1
8914	CA05g02260	4	4	2
8915	CA05g18840	4	4	3
8916	CA06g13810	1	1	1
8917	CA06g05330	2	4	1
8918	CA11g11460	0	21	0
8919	CA01g27380	3	10	1
8920	CA11g17100	1	22	1
8921	CA06g02810	2	2	2
8922	CA06g09840	3	3	3
8923	CA01g26030	1	1	1
8924	CA09g02040	0	1	0
8925	CA05g14090	6	6	2
8926	CA11g13820	3	15	0
8927	CA07g04860	18	18	16
8928	CA01g09430	0	1	0
8929	CA06g01540	1	3	1
8930	CA11g05390	1	15	0
8931	CA10g07770	0	2	0
8932	CA02g26020	3	13	1
8933	CA11g16270	9	9	7
8934	CA11g00580	6	6	4
8935	CA08g11760	3	3	3
8936	CA05g05950	10	10	5
8937	CA12g07000	2	3	2
8938	CA05g09090	1	2	1
8939	CA05g15050	0	6	0
8940	CA06g06010	0	1	0
8941	CA11g12880	4	6	4
8942	CA04g02620	3	13	2
8943	CA12g06660	3	5	2
8944	CA10g00060	7	27	3
8945	CA11g04000	2	2	1
8946	CA07g00150	5	25	3
8947	CA07g05380	2	2	2
8948	CA08g02440	0	1	0
8949	CA02g22820	1	1	1
8950	CA04g03570	1	9	1
8951	CA07g05650	1	1	1
8952	CA04g08540	1	1	1
8953	CA05g20750	0	1	0
8954	CA07g10520	2	2	1
8955	CA01g31590	4	7	3
8956	CA11g08010	1	1	1
8957	CA12g00920	1	7	0
8958	CA11g04910	4	4	4
8959	CA02g07180	2	2	2
8960	CA06g22940	0	1	0
8961	CA11g00200	1	18	1
8962	CA10g02650	1	1	1
8963	CA10g05380	0	1	0
8964	CA03g30810	2	12	0
8965	CA08g15690	3	23	1
8966	CA06g04500	5	6	2
8967	CA03g02820	0	9	0
8968	CA02g04520	1	1	1
8969	CA09g11610	5	5	3
8970	CA10g17000	7	7	4
8971	CA02g00630	3	9	2
8972	CA11g02120	3	3	1
8973	CA05g11960	2	2	2
8974	CA04g14500	4	4	4
8975	CA10g21190	4	7	4
8976	CA07g02440	1	1	1
8977	CA01g25650	2	2	1
8978	CA08g09710	3	3	2
8979	CA10g04160	5	19	3
8980	CA11g17660	5	5	3
8981	CA06g27230	5	19	5
8982	CA08g01520	2	2	2
8983	CA04g19900	5	5	2
8984	CA02g09750	1	10	0
8985	CA09g04820	3	39	1
8986	CA12g17050	7	11	7
8987	CA12g12020	0	3	0
8988	CA08g18560	0	8	0
8989	CA12g13990	1	1	1
8990	CA04g16610	1	11	0
8991	CA02g28690	2	2	1
8992	CA05g11030	1	1	1
8993	CA03g22350	2	8	1
8994	CA07g14410	1	6	1
8995	CA09g00200	1	11	0
8996	CA02g06910	1	1	1
8997	CA03g37130	1	1	0
8998	CA08g06170	9	21	2
8999	CA02g23310	11	23	7
9000	CA07g17850	1	3	1
9001	CA12g20370	0	6	0
9002	CA02g19630	1	1	0
9003	CA03g04280	5	11	0
9004	CA09g03200	11	33	6
9005	CA05g06170	4	4	3
9006	CA12g05520	0	1	0
9007	CA12g08810	6	9	4
9008	CA01g24290	0	3	0
9009	CA03g04750	4	4	3
9010	CA12g09080	4	5	4
9011	CA04g19270	2	2	0
9012	CA10g15330	3	3	2
9013	CA03g07480	13	18	10
9014	CA04g00590	1	1	1
9015	CA04g05510	1	1	1
9016	CA12g06500	5	6	5
9017	CA12g16820	3	12	2
9018	CA06g16820	2	2	2
9019	CA02g20210	3	8	3
9020	CA09g05350	1	1	1
9021	CA02g10710	0	17	0
9022	CA02g17560	1	1	1
9023	CA01g02740	2	2	1
9024	CA01g08320	6	6	6
9025	CA07g18680	4	4	3
9026	CA10g12640	2	2	2
9027	CA01g28770	1	1	0
9028	CA07g07460	1	1	1
9029	CA01g26630	1	1	1
9030	CA10g18420	2	4	1
9031	CA03g17540	5	5	3
9032	CA01g22520	15	15	9
9033	CA09g04000	6	6	3
9034	CA06g08080	4	4	3
9035	CA04g00040	1	2	0
9036	CA12g15020	7	7	5
9037	CA01g22290	0	3	0
9038	CA12g17880	16	26	10
9039	CA04g04740	1	1	0
9040	CA06g11880	7	52	5
9041	CA12g22260	5	5	3
9042	CA03g27610	3	3	2
9043	CA02g26220	6	21	5
9044	CA01g14030	1	1	1
9045	CA11g08130	0	4	0
9046	CA05g09250	10	14	6
9047	CA08g06920	3	4	3
9048	CA12g18680	0	2	0
9049	CA05g08120	0	4	0
9050	CA11g13370	2	31	1
9051	CA12g16590	1	53	1
9052	CA03g18290	2	2	0
9053	CA11g02550	3	3	2
9054	CA04g07800	2	5	1
9055	CA03g16790	0	2	0
9056	CA12g18530	1	1	1
9057	CA06g15500	0	12	0
9058	CA09g15830	1	1	1
9059	CA09g10840	1	4	1
9060	CA01g15630	1	1	1
9061	CA09g02310	1	1	1
9062	CA12g16040	2	2	2
9063	CA01g19120	1	1	1
9064	CA09g17090	6	7	5
9065	CA01g08660	4	5	3
9066	CA03g19830	1	3	0
9067	CA07g01170	1	1	0
9068	CA10g11680	6	6	3
9069	CA12g22790	3	3	3
9070	CA04g02970	2	2	1
9071	CA12g17310	1	22	1
9072	CA04g03000	1	1	1
9073	CA10g11350	7	25	6
9074	CA01g17670	0	35	0
9075	CA03g31300	0	2	0
9076	CA09g16870	2	4	0
9077	CA02g20330	0	1	0
9078	CA01g23450	8	8	2
9079	CA07g16270	0	1	0
9080	CA03g25700	0	20	0
9081	CA07g03150	4	4	2
9082	CA05g06430	4	38	0
9083	CA03g24250	3	6	3
9084	CA07g07810	1	1	1
9085	CA06g04740	2	2	1
9086	CA11g11780	6	6	5
9087	CA03g32650	0	1	0
9088	CA09g02550	3	6	3
9089	CA10g10770	2	2	1
9090	CA06g04290	1	1	1
9091	CA12g07900	4	37	2
9092	CA06g05160	2	15	0
9093	CA11g18170	6	31	4
9094	CA01g19940	1	1	1
9095	CA06g00530	5	5	4
9096	CA05g00770	1	1	1
9097	CA03g23700	1	1	0
9098	CA11g15910	4	4	1
9099	CA02g22200	1	1	1
9100	CA10g04360	1	1	1
9101	CA01g33410	0	1	0
9102	CA01g26170	1	4	1
9103	CA06g07980	0	16	0
9104	CA03g27930	2	2	2
9105	CA10g01620	0	2	0
9106	CA09g10480	1	27	0
9107	CA05g15480	5	7	4
9108	CA08g10330	0	1	0
9109	CA05g09750	0	1	0
9110	CA12g12220	1	1	1
9111	CA05g04100	0	9	0
9112	CA06g22330	1	1	1
9113	CA05g14680	0	1	0
9114	CA04g01090	1	67	1
9115	CA10g00280	6	8	4
9116	CA11g12920	2	2	0
9117	CA12g12590	0	1	0
9118	CA05g05850	8	8	4
9119	CA12g03370	3	19	2
9120	CA07g13350	3	3	1
9121	CA05g01160	1	2	0
9122	CA12g13170	0	1	0
9123	CA06g23060	0	1	0
9124	CA05g19100	1	1	0
9125	CA10g15130	3	9	3
9126	CA10g06850	2	3	0
9127	CA02g07880	3	3	1
9128	CA05g11480	0	2	0
9129	CA12g03590	1	19	0
9130	CA10g15680	1	1	1
9131	CA04g17860	0	10	0
9132	CA12g02420	15	17	10
9133	CA11g18990	1	1	1
9134	CA12g01990	19	22	13
9135	CA12g20070	7	7	3
9136	CA05g16590	2	3	2
9137	CA01g30870	4	4	4
9138	CA06g24590	7	15	0
9139	CA11g03470	2	4	0
9140	CA10g12480	1	49	0
9141	CA03g34360	1	1	1
9142	CA07g11240	2	2	2
9143	CA11g06410	1	1	0
9144	CA03g22750	6	11	2
9145	CA12g16350	2	2	1
9146	CA03g08270	2	2	1
9147	CA02g06420	1	1	1
9148	CA06g24040	1	30	1
9149	CA03g09890	4	6	3
9150	CA10g03730	1	23	0
9151	CA08g16060	5	5	5
9152	CA07g08640	0	2	0
9153	CA11g20430	3	4	1
9154	CA02g10840	3	3	2
9155	CA04g16800	3	3	2
9156	CA01g02230	6	17	3
9157	CA11g20380	21	29	11
9158	CA08g15080	2	2	2
9159	CA03g08850	5	5	2
9160	CA04g15570	2	13	2
9161	CA07g19920	1	5	0
9162	CA10g16560	1	1	1
9163	CA09g06080	6	6	3
9164	CA09g00870	1	5	0
9165	CA06g14610	2	2	0
9166	CA08g16680	2	7	1
9167	CA05g13220	1	1	0
9168	CA02g23920	2	2	2
9169	CA04g10890	0	1	0
9170	CA12g08470	0	3	0
9171	CA09g11680	1	1	1
9172	CA10g04820	3	3	1
9173	CA08g08670	0	4	0
9174	CA10g21010	2	2	2
9175	CA08g14350	1	20	1
9176	CA11g14500	0	18	0
9177	CA08g19550	0	2	0
9178	CA06g26350	0	10	0
9179	CA06g12510	1	1	1
9180	CA10g17210	1	1	1
9181	CA04g17040	3	3	1
9182	CA10g20940	2	4	1
9183	CA09g01050	0	4	0
9184	CA11g08340	9	33	3
9185	CA11g06200	2	2	2
9186	CA02g14170	15	22	10
9187	CA03g36450	2	2	1
9188	CA07g19270	2	2	1
9189	CA07g14600	0	1	0
9190	CA01g25440	5	12	2
9191	CA02g16990	2	4	0
9192	CA03g09070	7	7	6
9193	CA10g11110	0	20	0
9194	CA07g17950	4	4	2
9195	CA09g06700	3	3	2
9196	CA06g15980	1	1	0
9197	CA04g07630	0	1	0
9198	CA07g21390	0	2	0
9199	CA09g11350	2	3	2
9200	CA09g18260	3	12	3
9201	CA04g00940	10	14	10
9202	CA01g24310	4	4	3
9203	CA06g11650	6	14	4
9204	CA02g11670	2	6	2
9205	CA08g07610	0	1	0
9206	CA04g12860	1	1	0
9207	CA01g09280	1	10	1
9208	CA02g10100	0	3	0
9209	CA03g06890	1	1	0
9210	CA10g11800	2	3	1
9211	CA06g15320	1	7	1
9212	CA03g14510	0	2	0
9213	CA11g11810	1	1	1
9214	CA04g00360	0	21	0
9215	CA03g15640	1	1	1
9216	CA01g27750	1	1	1
9217	CA01g23040	2	2	2
9218	CA04g05700	4	4	1
9219	CA09g15260	6	8	6
9220	CA01g33650	3	5	1
9221	CA02g16460	2	2	1
9222	CA09g08070	4	16	4
9223	CA02g26490	2	2	1
9224	CA01g33380	9	10	7
9225	CA02g25940	5	5	4
9226	CA08g10130	4	17	3
9227	CA01g26400	0	1	0
9228	CA08g09920	0	4	0
9229	CA07g07690	1	1	1
9230	CA12g21230	1	6	0
9231	CA03g17730	0	1	0
9232	CA09g16790	0	1	0
9233	CA01g21750	2	3	1
9234	CA09g03620	2	4	0
9235	CA03g19820	9	17	6
9236	CA01g25830	1	2	0
9237	CA05g04470	5	5	2
9238	CA12g15270	6	10	6
9239	CA06g17210	0	7	0
9240	CA09g12950	3	3	3
9241	CA01g18150	5	15	3
9242	CA04g01700	0	2	0
9243	CA09g16240	1	1	1
9244	CA01g10300	0	29	0
9245	CA03g05220	1	3	1
9246	CA03g27400	2	2	2
9247	CA08g17480	0	2	0
9248	CA07g01690	0	7	0
9249	CA03g21580	6	33	4
9250	CA06g03460	6	6	4
9251	CA03g22580	1	6	0
9252	CA03g13730	4	4	2
9253	CA01g19680	1	1	0
9254	CA06g12890	1	2	1
9255	CA04g05280	0	5	0
9256	CA09g17110	3	3	1
9257	CA01g07270	1	3	0
9258	CA01g23860	1	1	1
9259	CA03g22630	0	4	0
9260	CA01g19350	3	17	1
9261	CA03g21500	5	5	3
9262	CA07g01030	1	1	1
9263	CA03g13880	3	3	2
9264	CA01g16790	1	2	1
9265	CA01g11160	3	3	2
9266	CA06g00280	2	10	1
9267	CA07g11000	2	2	0
9268	CA12g22760	4	17	1
9269	CA02g23270	3	27	0
9270	CA09g11670	2	2	2
9271	CA03g25000	1	1	1
9272	CA11g08180	3	3	2
9273	CA06g07390	1	1	1
9274	CA07g00630	1	1	1
9275	CA11g01320	3	3	3
9276	CA11g07550	4	4	1
9277	CA08g13560	3	7	1
9278	CA06g02410	1	1	0
9279	CA12g08270	0	3	0
9280	CA12g20110	0	1	0
9281	CA03g24350	2	2	1
9282	CA07g16090	1	1	1
9283	CA03g35340	0	1	0
9284	CA02g21470	3	12	0
9285	CA02g25570	0	1	0
9286	CA03g28520	1	1	1
9287	CA07g02670	14	16	7
9288	CA07g08930	1	90	0
9289	CA03g23510	0	3	0
9290	CA06g23390	0	1	0
9291	CA10g01180	2	16	1
9292	CA12g01710	1	9	1
9293	CA11g17430	4	28	3
9294	CA05g03950	3	3	2
9295	CA03g33970	0	10	0
9296	CA11g16740	1	1	1
9297	CA11g13990	3	5	3
9298	CA03g18830	6	6	2
9299	CA12g11940	0	1	0
9300	CA05g05460	1	1	0
9301	CA12g07710	3	3	3
9302	CA11g03840	0	2	0
9303	CA07g02090	6	7	3
9304	CA10g00580	12	28	8
9305	CA03g27870	4	29	3
9306	CA07g12720	0	1	0
9307	CA03g36610	2	2	1
9308	CA03g08450	1	12	1
9309	CA04g15970	0	1	0
9310	CA11g17290	1	1	1
9311	CA05g02600	0	1	0
9312	CA02g29840	7	15	5
9313	CA07g14370	4	8	0
9314	CA09g10410	0	1	0
9315	CA10g00320	5	25	2
9316	CA08g18910	2	2	2
9317	CA11g07580	0	1	0
9318	CA02g08920	3	25	2
9319	CA10g14450	1	1	1
9320	CA02g09030	0	1	0
9321	CA03g07070	1	1	0
9322	CA12g14810	0	7	0
9323	CA11g19920	2	2	1
9324	CA04g18350	1	2	0
9325	CA10g12850	6	6	5
9326	CA09g04540	3	25	2
9327	CA12g02670	5	5	4
9328	CA09g09070	1	1	1
9329	CA02g17130	1	1	1
9330	CA10g22480	5	9	2
9331	CA07g15020	1	1	1
9332	CA11g02700	1	1	1
9333	CA01g31280	0	2	0
9334	CA11g15740	10	10	7
9335	CA11g02910	1	1	0
9336	CA10g08990	1	2	0
9337	CA05g17230	8	11	6
9338	CA07g09810	1	14	0
9339	CA11g04420	0	19	0
9340	CA09g07380	0	4	0
9341	CA02g28070	1	1	1
9342	CA01g14060	4	4	4
9343	CA05g11690	5	11	4
9344	CA04g22270	1	1	1
9345	CA12g06970	5	5	3
9346	CA10g15490	5	21	4
9347	CA08g14960	3	3	0
9348	CA09g17820	1	5	0
9349	CA10g03940	1	1	0
9350	CA08g13600	7	16	7
9351	CA08g16230	4	4	2
9352	CA12g18010	4	28	1
9353	CA01g05140	2	2	2
9354	CA12g04530	3	28	0
9355	CA06g15040	2	2	1
9356	CA03g08330	3	41	1
9357	CA06g27620	1	1	1
9358	CA12g09370	14	14	12
9359	CA07g19820	3	3	3
9360	CA07g14810	1	10	0
9361	CA02g01990	0	5	0
9362	CA12g15070	0	1	0
9363	CA02g02440	0	2	0
9364	CA10g19940	5	9	3
9365	CA12g16520	1	6	0
9366	CA08g15760	1	1	1
9367	CA12g19760	0	4	0
9368	CA02g01660	2	2	2
9369	CA05g20330	2	2	1
9370	CA10g13430	15	33	12
9371	CA10g01840	3	3	1
9372	CA03g14690	1	1	1
9373	CA03g05020	0	1	0
9374	CA09g14310	8	8	4
9375	CA10g09430	0	1	0
9376	CA11g20190	1	20	0
9377	CA12g08530	10	10	9
9378	CA11g01890	0	1	0
9379	CA02g08020	1	1	0
9380	CA07g18060	8	13	5
